lat,lon,rooftop_area_sq_m,ada_predicted_irradiance_kWh_m2_day,ada_SEP_kWh_day,ada_SEP_kWh_yr,fi_predicted_irradiance_kWh_m2_day,fi_SEP_kWh_day,fi_SEP_kWh_yr,difference_SEP_kWh_yr
7.0496666488687065,125.3664293544172,37.64164548447054,4.832916001377311,181.91891078006964,66400.40243472542,4.833409928622783,181.93750301433883,66407.18860023367,-6.786165508252452
7.0559945497864565,125.35414453481748,36.99745728818641,4.833975157337305,178.8447894157411,65278.3481367455,4.835273888666138,178.89283917260846,65295.886298002086,-17.538161256583408
7.211905864759913,125.54406442076792,205.58807591984188,4.828426207043865,992.6668536270884,362323.40157388727,4.829846572133641,992.958863752999,362429.98526984465,-106.58369595737895
7.28394202250772,125.37010139327684,49.59516889693918,4.833588921636066,239.7226589469148,87498.77051562391,4.834860804512601,239.7857381929937,87521.7944404427,-23.023924818786327
7.118207953875664,125.33113550836936,121.06535230974556,4.842143780004923,586.2158426607391,213968.78257116978,4.842935293355533,586.3116675033887,214003.75863873685,-34.97606756706955
7.22660723641671,125.4915566507342,516.8187276621609,4.823209386553482,2492.7249384067622,909844.6025184682,4.824617930039294,2493.4529000589564,910110.3085215191,-265.7060030509019
7.198903578601364,125.24121449412716,26.520992778625683,4.844788561181607,128.4886024450657,46898.33989244898,4.846230091956847,128.526833272346,46912.294144406296,-13.954251957315137
7.022254171877378,125.46878527121206,155.70995792561104,4.835106532008965,752.874234664963,274799.09565271146,4.836947450981294,753.1608840806889,274903.7226894515,-104.62703674001386
6.989963312654428,125.61732082269752,93.6977182187686,5.073618197903179,475.3864482567486,173516.05361371324,5.073618197903179,475.3864482567486,173516.05361371324,0.0
7.020592040693964,125.66114848000154,69.88507999453897,4.807886868255117,335.9995583927023,122639.83881333633,4.808824525782904,336.06508666403914,122663.7566323743,-23.917819037960726
7.043612702115508,125.59120062124693,138.0045421636097,4.820102132329853,665.1959879540202,242796.53560321737,4.822817985926605,665.5707880862234,242933.33765147155,-136.80204825417604
7.290240803176632,125.47469161660378,111.5909646165022,4.823420857915435,538.2501862861401,196461.31799444114,4.825236455121374,538.4527905297058,196535.26854334262,-73.95054890148458
7.256836901939508,125.62888575849432,36141.5904138944,4.832334405697752,174648.250833698,63746611.55429977,4.832911938355675,174669.1237824713,63754230.18060202,-7618.62630224973
7.371659959852268,125.40228194654452,29.39143371892187,4.824054968874506,141.78589187411075,51751.85053405042,4.822041814940508,141.72672239369368,51730.25367369819,21.59686035222694
7.047001065391638,125.34538854658535,37.64164548447054,4.832916001377311,181.91891078006964,66400.40243472542,4.833409928622783,181.93750301433883,66407.18860023367,-6.786165508252452
7.227014488676151,125.44678318752725,58.72457276782728,4.819691971899643,283.03435192233354,103307.53845165174,4.821409343152867,283.1352038154629,103344.34939264396,-36.81094099221809
7.194939601915368,125.3291332016455,320.7440734088234,4.8228558298861435,1546.9024243411732,564619.3848845282,4.823873310544903,1547.2287752322784,564738.5029597816,-119.11807525332551
7.168945676962029,125.39331479827857,109.94008691454457,4.833308491408241,531.3743556302283,193951.6398050333,4.8345059016779475,531.5059990193522,193999.68964206355,-48.04983703023754
7.401657811037658,125.39958398335082,75.94976107917395,4.8501262309455475,368.3659284441488,134453.5638821143,4.850041908916324,368.35952420617554,134451.22633525406,2.3375468602462206
