sample_index,starting_weight,normalized_prediction_error,ada_normalized_prediction_error,fi_normalized_prediction_error,adaboost_updated_weight,fi_adaboost_updated_weight,Phi_i,fi_modulated_loss,adaboost_weight_change,fi_adaboost_weight_change
434,0.000416666666667,0.00149849831738,0.0636147201336,0.00149849831738,0.000417677074447,0.000365956318475,0.924714997818,0.00138568386829,1.01040777986e-06,-5.07103481921e-05
435,0.000416666666667,0.00369040024535,0.0472463231974,0.00369040024535,0.000406382248158,0.000369079920127,0.925605607684,0.00341585516169,-1.02844185087e-05,-4.75867465394e-05
436,0.000416666666667,0.0239193206326,0.0696887391292,0.0239193206326,0.000421947781836,0.0003997298159,0.939470468197,0.0224714953536,5.28111516901e-06,-1.69368507666e-05
437,0.000416666666667,0.0121214595264,0.00520982154899,0.0121214595264,0.000378755165374,0.000381465175751,0.932225265127,0.0112999308207,-3.79115012931e-05,-3.52014909154e-05
438,0.000416666666667,0.00387840518235,0.0572876365206,0.00387840518235,0.000413274392652,0.000369399910389,0.934110858669,0.00362286039515,-3.39227401428e-06,-4.72667562781e-05
439,0.000416666666667,0.0148654505246,0.0195850802776,0.0148654505246,0.000387984808883,0.000385578155522,0.932471282748,0.0138616057193,-2.86818577832e-05,-3.10885111451e-05
440,0.000416666666667,0.0207982825328,0.0732408222076,0.0207982825328,0.000424465496043,0.000394573860211,0.931347245332,0.0193704231446,7.79882937615e-06,-2.20928064553e-05
441,0.000416666666667,0.0225983081403,0.00961747683043,0.0225983081403,0.000381561518376,0.000396836199675,0.917594213047,0.0207360767742,-3.51051482912e-05,-1.98304669912e-05
442,0.000416666666667,0.0280992526858,0.0372678210675,0.0280992526858,0.00039964708344,0.000406229404654,0.936829085524,0.0263241971976,-1.70195832265e-05,-1.04372620129e-05
443,0.000416666666667,0.017868402111,0.0100686697176,0.017868402111,0.000381849963392,0.000389985089696,0.927683071491,0.016576214153,-3.48167032743e-05,-2.66815769703e-05
444,0.000416666666667,0.00425280393624,0.0229841951532,0.00425280393624,0.000390199889236,0.000370199140745,0.973265910229,0.00413910909403,-2.64667774304e-05,-4.64675259217e-05
445,0.000416666666667,0.00584428939127,0.0633993811219,0.00584428939127,0.000417526463282,0.000372271128704,0.936349999256,0.00547230036716,8.59796615797e-07,-4.43955379622e-05
446,0.000416666666667,0.0224171645401,0.0871975307217,0.0224171645401,0.000434504330007,0.000397308111114,0.937672690494,0.0210199629876,1.78376633408e-05,-1.93585555525e-05
447,0.000416666666667,0.019606496814,0.0599032760354,0.019606496814,0.000415088822281,0.000392894814701,0.936006131319,0.0183518012316,-1.57784438525e-06,-2.3771851966e-05
448,0.000416666666667,0.000999360355639,0.0316336132744,0.000999360355639,0.000395893602956,0.000365306880938,0.962024695195,0.000961409341524,-2.07730637106e-05,-5.13597857283e-05
449,0.000416666666667,0.0302986013431,0.0431148830064,0.0302986013431,0.000403579999671,0.000409701395488,0.935920228843,0.0283570739026,-1.30866669953e-05,-6.965271179e-06
450,0.000416666666667,0.0169243136901,0.00755877050065,0.0169243136901,0.000380248162003,0.000388463109799,0.924243069503,0.0156421796342,-3.64185046635e-05,-2.8203556868e-05
451,0.000416666666667,0.00986816079635,0.0112003120508,0.00986816079635,0.000382574375484,0.000377907923513,0.918307329807,0.009062004391,-3.40922911826e-05,-3.8758743154e-05
452,0.000416666666667,0.00597654852453,0.175025150439,0.00597654852453,0.000503358537492,0.000372378635973,0.927169206458,0.00554127175284,8.66918708257e-05,-4.42880306932e-05
453,0.000416666666667,0.00491336828071,0.0687046586286,0.00491336828071,0.000421252911755,0.00037099608668,0.946962118656,0.00465277363684,4.58624508866e-06,-4.56705799866e-05
454,0.000416666666667,0.000474095214931,0.00189060343677,0.000474095214931,0.000376655452615,0.000364550427896,0.983494642702,0.000466270104015,-4.0011214052e-05,-5.2116238771e-05
455,0.000416666666667,0.011628681037,0.0387806969999,0.011628681037,0.000400661000463,0.000380856781547,0.938942531899,0.0109186632155,-1.60056662041e-05,-3.58098851193e-05
456,0.000416666666667,0.00203093732049,0.0320359039621,0.00203093732049,0.000396160434337,0.000366700481126,0.921208726138,0.00187091718187,-2.05062323294e-05,-4.99661855409e-05
457,0.000416666666667,0.0535832125862,0.0833477367485,0.0535832125862,0.000431711758142,0.000447347108485,0.921087510383,0.0493548278794,1.50450914751e-05,3.06804418185e-05
458,0.000416666666667,0.0147110914515,0.0305859778245,0.0147110914515,0.000395199570405,0.000385087261157,0.921570186791,0.0135573032968,-2.1467096262e-05,-3.15794055093e-05
459,0.000416666666667,0.023253137759,0.00577908599888,0.023253137759,0.00037911645193,0.000398318880676,0.930062672607,0.0216268754506,-3.75502147362e-05,-1.83477859909e-05
460,0.000416666666667,0.0109278212879,0.00838315956884,0.0109278212879,0.000380773539329,0.000379784179985,0.937515424665,0.0102450010154,-3.58931273377e-05,-3.68824866814e-05
461,0.000416666666667,0.0110443586869,0.0200170575327,0.0110443586869,0.000388265613886,0.000379714287743,0.923642423623,0.010201038225,-2.84010527808e-05,-3.6952378924e-05
462,0.000416666666667,0.0172513900466,0.0636970719727,0.0172513900466,0.000417734686853,0.000389362705131,0.938747535901,0.0161946998971,1.0680201863e-06,-2.73039615355e-05
463,0.000416666666667,0.0230915623,0.00830613966992,0.0230915623,0.000380724424366,0.000397944034792,0.926831209892,0.0214019806248,-3.59422423005e-05,-1.87226318744e-05
464,0.000416666666667,0.00203946764916,0.0428572486798,0.00203946764916,0.000403405894451,0.000366747967499,0.932521470797,0.00190184737184,-1.32607722155e-05,-4.99186991673e-05
465,0.000416666666667,0.0169859586597,0.0245381466061,0.0169859586597,0.000391216751161,0.000388594699227,0.925651615141,0.0157230800681,-2.54499155053e-05,-2.80719674395e-05
466,0.000416666666667,0.000131290435015,0.0497279960004,0.000131290435015,0.000408074847768,0.000364024299192,0.923786744682,0.00012128436357,-8.59181889862e-06,-5.26423674745e-05
467,0.000416666666667,0.017868402111,0.0100686697176,0.017868402111,0.000381849963392,0.000389984935424,0.927677783309,0.0165761196616,-3.48167032743e-05,-2.66817312422e-05
468,0.000416666666667,0.0217881760556,0.0541031889895,0.0217881760556,0.00041107609197,0.000396071452966,0.930564952205,0.0202753130098,-5.59057469692e-06,-2.05952137009e-05
469,0.000416666666667,0.0203770881632,0.0578546261621,0.0203770881632,0.000413667030326,0.000394173039811,0.938684310419,0.0191276529508,-2.99963634035e-06,-2.24936268558e-05
470,0.000416666666667,0.00138262599371,0.0626989119072,0.00138262599371,0.000417036920718,0.000365780984525,0.91941946868,0.00127121325652,3.70254051313e-07,-5.08856821415e-05
471,0.000416666666667,0.00172055399568,0.0721727076074,0.00172055399568,0.000423706841664,0.000366274978707,0.92620623545,0.00159358783923,7.04017499697e-06,-5.03916879592e-05
472,0.000416666666667,0.0300045372502,0.069174238179,0.0300045372502,0.00042158434419,0.000408762967537,0.926837197055,0.0278093212039,4.91767752313e-06,-7.90369912986e-06
473,0.000416666666667,0.0288791307828,0.135881910049,0.0288791307828,0.000471417555384,0.000407363085408,0.93458075816,0.026989879942,5.47508887168e-05,-9.30358125821e-06
474,0.000416666666667,0.0665018171215,0.221139593522,0.0665018171215,0.000543775683253,0.000471780535315,0.93316953808,0.0620574699647,0.000127109016586,5.51138686488e-05
475,0.000416666666667,0.00384246791057,0.0891520373663,0.00384246791057,0.00043592900042,0.000369301090232,0.926215070978,0.00355895168852,1.92623337535e-05,-4.73655764347e-05
476,0.000416666666667,0.00824824299001,0.0477677353108,0.00824824299001,0.000406737288427,0.000375808752462,0.93734828726,0.00773147643959,-9.92937823986e-06,-4.08579142043e-05
477,0.000416666666667,0.00887431233649,0.0301619599345,0.00887431233649,0.000394919015046,0.000376600240787,0.927848814783,0.00823402018343,-2.17476516211e-05,-4.00664258793e-05
478,0.000416666666667,0.0019552543147,0.0322371104517,0.0019552543147,0.000396293958046,0.000366581450535,0.917205058958,0.00179336914899,-2.0372708621e-05,-5.00852161321e-05
479,0.000416666666667,0.0124970413923,0.0161550387809,0.0124970413923,0.000385762321215,0.000381855242925,0.923743261674,0.011544057777,-3.09043454522e-05,-3.48114237421e-05
480,0.000416666666667,0.0233623116374,0.125650406833,0.0233623116374,0.000463408125909,0.000398089467294,0.919825943234,0.021489260338,4.67414592421e-05,-1.85771993722e-05
481,0.000416666666667,0.0153771597858,0.0711471483897,0.0153771597858,0.000422979689307,0.000386276603116,0.929554107099,0.0142939020344,6.31302264061e-06,-3.03900635509e-05
482,0.000416666666667,0.0160664661552,0.0362232894672,0.0160664661552,0.000398948544647,0.000387496535757,0.936552814859,0.0150470941025,-1.77181220202e-05,-2.91701309093e-05
483,0.000416666666667,0.011628681037,0.0387806969999,0.011628681037,0.000400661000463,0.000380857096165,0.938959500414,0.010918860537,-1.60056662041e-05,-3.58095705018e-05
484,0.000416666666667,0.00463169956297,0.0399141157014,0.00463169956297,0.000401422293475,0.00037052012361,0.938344253482,0.00434612866876,-1.52443731915e-05,-4.61465430565e-05
485,0.000416666666667,0.0148237821951,0.0887886101856,0.0148237821951,0.00043566373959,0.000385616378475,0.936689668827,0.0138852836351,1.89970729231e-05,-3.10502881918e-05
486,0.000416666666667,0.0115474143392,0.0389967479722,0.0115474143392,0.000400806005803,0.000380504116264,0.926387170619,0.0106973764976,-1.58606608634e-05,-3.61625504026e-05
487,0.000416666666667,0.0171986592648,0.0239726730017,0.0171986592648,0.000390846414876,0.000389179288382,0.935081685175,0.0160821512881,-2.58202517904e-05,-2.74873782844e-05
488,0.000416666666667,0.0145891567472,0.0589595081534,0.0145891567472,0.000414433227984,0.000384913053682,0.921864101724,0.0134492198797,-2.23343868227e-06,-3.17536129846e-05
489,0.000416666666667,0.000131290435015,0.0497279960004,0.000131290435015,0.000408074847768,0.000364024315723,0.923869365745,0.000121295210926,-8.59181889862e-06,-5.26423509434e-05
490,0.000416666666667,0.0250310555052,0.00105241605929,0.0250310555052,0.000376127064916,0.000401020709598,0.928512502145,0.0232416479785,-4.05396017511e-05,-1.56459570685e-05
491,0.000416666666667,0.0134059361853,0.0558138659698,0.0134059361853,0.000412255555869,0.000383558342242,0.940407591454,0.0126070441592,-4.41111079723e-06,-3.31083244246e-05
492,0.000416666666667,0.0228139481736,0.0112728966536,0.0228139481736,0.00038262088683,0.000397190190279,0.918256550466,0.0209490573524,-3.40457798369e-05,-1.94764763876e-05
493,0.000416666666667,1.36238732806e-14,0.00155150380966,1.36238732806e-14,0.000376441597138,0.000363839512047,0.99623100003,1.35725249026e-14,-4.02250695283e-05,-5.28271546196e-05
494,0.000416666666667,0.0238172319019,0.0856234525806,0.0238172319019,0.00043336034541,0.000398908202903,0.922862124792,0.0219800212397,1.66936787433e-05,-1.77584637633e-05
495,0.000416666666667,0.0920313455174,0.134313036872,0.0920313455174,0.000470180482572,0.00052237510932,0.938714593372,0.0863911670849,5.35138159056e-05,0.000105708442653
496,0.000416666666667,0.0110443586869,0.0200170575327,0.0110443586869,0.000388265613886,0.000379625615985,0.918591256136,0.0101452513195,-2.84010527808e-05,-3.70410506817e-05
497,0.000416666666667,0.0200625798082,0.0163588184406,0.0200625798082,0.000385894003355,0.000393332255504,0.927976418244,0.0186176009511,-3.07726633116e-05,-2.33344111623e-05
498,0.000416666666667,0.00100868039626,0.0690563016422,0.00100868039626,0.000421501079268,0.000365273761307,0.931665009552,0.000939752231017,4.83441260124e-06,-5.13929053599e-05
499,0.000416666666667,0.0407422517388,0.126399783686,0.0407422517388,0.000463990106646,0.000427009076121,0.938596358186,0.0382405291063,4.73234399792e-05,1.03424094544e-05
500,0.000416666666667,0.0233623116374,0.125650406833,0.0233623116374,0.000463408125909,0.000398089355542,0.919823073027,0.0214891932834,4.67414592421e-05,-1.85773111245e-05
501,0.000416666666667,0.00685809833183,0.00936799936098,0.00685809833183,0.000381402122421,0.000373658807351,0.927522424879,0.0063610399948,-3.52645442458e-05,-4.30078593152e-05
502,0.000416666666667,0.0298215223093,0.0418465481061,0.0298215223093,0.000402723603909,0.000408117085065,0.919858937224,0.0274315938178,-1.39430627573e-05,-8.54958160147e-06
503,0.000416666666667,0.0354602685127,0.0568373946919,0.0354602685127,0.000412962867782,0.000416949162738,0.917808844688,0.032545748076,-3.70379888498e-06,2.82496071758e-07
504,0.000416666666667,0.0257387590844,0.00126845443889,0.0257387590844,0.000376263183114,0.000402529711144,0.937838064961,0.0241387880142,-4.04034835524e-05,-1.41369555223e-05
505,0.000416666666667,0.00850518786602,0.0148238335505,0.00850518786602,0.000384903203061,0.000376039112923,0.926240504607,0.0078778495008,-3.17634636052e-05,-4.06275537439e-05
506,0.000416666666667,0.00079783439951,0.068495758593,0.00079783439951,0.000421105552444,0.00036497193456,0.930387950244,0.000742295511594,4.4388857775e-06,-5.16947321069e-05
507,0.000416666666667,0.0227972751273,0.00908851463386,0.0227972751273,0.000381223633333,0.00039745700242,0.925964219451,0.0211094610689,-3.54430333334e-05,-1.92096642463e-05
508,0.000416666666667,0.0104322935797,0.0826215129413,0.0104322935797,0.000431186984041,0.00037909666845,0.940560051379,0.00981219858533,1.4520317374e-05,-3.75699982165e-05
509,0.000416666666667,0.0215973655234,0.0122785253455,0.0215973655234,0.000383265863846,0.00039608148865,0.939066632789,0.0202813653192,-3.34008028207e-05,-2.05851780168e-05
510,0.000416666666667,0.00110825086431,0.0095155552364,0.00110825086431,0.000381496390662,0.000365426780246,0.938231386627,0.00103979574515,-3.5170276005e-05,-5.12398864211e-05
511,0.000416666666667,0.0233294212989,0.0296510069028,0.0233294212989,0.00039458120284,0.000398902304316,0.942007470778,0.0219764891525,-2.20854638267e-05,-1.77643623502e-05
512,0.000416666666667,0.0106742409991,0.0836500579894,0.0106742409991,0.000431930405693,0.000379424603915,0.938590239859,0.0100187384197,1.52637390265e-05,-3.72420627513e-05
513,0.000416666666667,0.0081209585374,0.0481061264412,0.0081209585374,0.000406967871891,0.000375620556697,0.937306668159,0.00761182858895,-9.69879477606e-06,-4.10461099698e-05
514,0.000416666666667,0.0097077351278,0.0438876133933,0.0097077351278,0.0004041026495,0.000377840922639,0.929120034708,0.00901965119888,-1.25640171663e-05,-3.88257440275e-05
515,0.000416666666667,0.0502532186811,0.0744948063343,0.0502532186811,0.000425357902477,0.000442182533771,0.926927902391,0.0465811105805,8.69123581071e-06,2.55158671044e-05
516,0.000416666666667,0.00891502240006,0.00352735169312,0.00891502240006,0.000377689388642,0.000376830816792,0.940011361094,0.00838022234046,-3.89772780242e-05,-3.98358498746e-05
517,0.000416666666667,0.0269420299691,0.0379340936161,0.0269420299691,0.000400093297273,0.000404053021146,0.92944110355,0.0250410300664,-1.6573369394e-05,-1.26136455208e-05
518,0.000416666666667,0.00776013486739,0.0882291902056,0.00776013486739,0.000435255741551,0.000375110002634,0.939021720257,0.00728693519261,1.8589074884e-05,-4.15566640325e-05
519,0.000416666666667,0.0242930182012,0.0271487848188,0.0242930182012,0.000392931048124,0.000400021332514,0.932186869348,0.022645632584,-2.37356185423e-05,-1.6645334153e-05
520,0.000416666666667,0.00700357965472,0.0365670179464,0.00700357965472,0.000399178280904,0.000373806016712,0.921689611444,0.00645512661068,-1.74883857629e-05,-4.28606499546e-05
521,0.000416666666667,0.00631820225659,0.0859914708479,0.00631820225659,0.000433627538067,0.00037294907476,0.934902717747,0.00590690446096,1.69608714008e-05,-4.37175919069e-05
522,0.000416666666667,0.0216105141999,0.0214842019635,0.0216105141999,0.000389220843137,0.000395949953736,0.934823994989,0.0202020272182,-2.74458235302e-05,-2.07167129306e-05
523,0.000416666666667,0.0264173065418,0.0787110435748,0.0264173065418,0.000428372198904,0.000403321273463,0.931512383262,0.0246080481761,1.17055322369e-05,-1.33453932037e-05
524,0.000416666666667,0.0179484717096,0.031219897663,0.0179484717096,0.000395619381101,0.000390183469788,0.930312679487,0.0166976908089,-2.10472855655e-05,-2.64831968783e-05
525,0.000416666666667,0.0230481341506,0.120379957522,0.0230481341506,0.000459335560835,0.000397493981476,0.916850089629,0.0211316838618,4.26688941681e-05,-1.91726851908e-05
526,0.000416666666667,0.00982001336602,0.0195376999761,0.00982001336602,0.000387954021879,0.000378090084028,0.934531862249,0.00917711537826,-2.87126447877e-05,-3.85765826388e-05
527,0.000416666666667,0.0126938206271,0.0156318928166,0.0126938206271,0.000385424470716,0.000382387287876,0.935623826204,0.0118766410243,-3.12421959502e-05,-3.42793787905e-05
528,0.000416666666667,0.00658301796641,0.0240704564077,0.00658301796641,0.000390910429468,0.000373256132033,0.927156320604,0.00610348671621,-2.57562371985e-05,-4.34105346341e-05
529,0.000416666666667,0.00413330931383,0.048423815792,0.00413330931383,0.0004071844679,0.000369717482089,0.926164371193,0.00382812382159,-9.48219876643e-06,-4.6949184578e-05
530,0.000416666666667,0.00746247325259,0.0498567375749,0.00746247325259,0.000408162846738,0.000374553903153,0.928988956759,0.00693255524176,-8.50381992828e-06,-4.21127635136e-05
531,0.000416666666667,0.00203093732049,0.0320359039621,0.00203093732049,0.000396160434337,0.00036670048113,0.921208727474,0.00187091718458,-2.05062323294e-05,-4.99661855368e-05
532,0.000416666666667,0.00660448085217,0.05213774686,0.00660448085217,0.000409725139725,0.000373286222276,0.927058816085,0.00612274219967,-6.94152694186e-06,-4.33804443905e-05
533,0.000416666666667,1.36238732806e-14,3.62196465113e-14,1.36238732806e-14,0.000375464678399,0.000363839512047,0.999970034091,1.36234650289e-14,-4.1201988268e-05,-5.28271546196e-05
534,0.000416666666667,0.00413330931383,0.048423815792,0.00413330931383,0.0004071844679,0.000369717538464,0.926173183242,0.00382816024451,-9.48219876643e-06,-4.69491282023e-05
535,0.000416666666667,0.0230915623,0.00830613966992,0.0230915623,0.000380724424366,0.000397943000386,0.926804321195,0.0214013597228,-3.59422423005e-05,-1.87236662811e-05
536,0.000416666666667,0.0110443586869,0.0200170575327,0.0110443586869,0.000388265613886,0.000379714236628,0.923639512225,0.0102010060705,-2.84010527808e-05,-3.69524300387e-05
537,0.000416666666667,0.000702662810476,0.0961151240628,0.000702662810476,0.000441042574199,0.000364841239925,0.934649855292,0.00065674369413,2.43759075319e-05,-5.18254267416e-05
538,0.000416666666667,0.0227972751273,0.00908851463386,0.0227972751273,0.000381223633333,0.000397424123056,0.92509741435,0.0210897002745,-3.54430333334e-05,-1.92425436103e-05
539,0.000416666666667,0.00884982002866,0.102464295924,0.00884982002866,0.000445757565244,0.000376396266009,0.915793823807,0.00810461052405,2.90908985771e-05,-4.02704006575e-05
540,0.000416666666667,0.0110443586869,0.0200170575327,0.0110443586869,0.000388265613886,0.000379625616019,0.918591258094,0.0101452513411,-2.84010527808e-05,-3.70410506474e-05
541,0.000416666666667,0.00210776019111,0.0430388073069,0.00210776019111,0.000403528581095,0.000366845912925,0.932568782243,0.00196563135469,-1.31380855716e-05,-4.9820753742e-05
542,0.000416666666667,0.0340685885797,0.0531375544046,0.0340685885797,0.000410411804569,0.000415820267083,0.936291787027,0.0318981396828,-6.25486209762e-06,-8.46399583432e-07
543,0.000416666666667,0.00471937311145,0.049981891322,0.00471937311145,0.000408248411505,0.000370522255912,0.921203559363,0.00434750330823,-8.41825516178e-06,-4.61444107547e-05
544,0.000416666666667,0.00569691234029,0.0525807209346,0.00569691234029,0.00041002923114,0.00037196721882,0.926329667539,0.00527721891418,-6.63743552673e-06,-4.46994478468e-05
545,0.000416666666667,0.03811560897,0.133382825193,0.03811560897,0.000469448534537,0.000421389594631,0.920257362719,0.0350761697892,5.27818678705e-05,4.72292796465e-06
546,0.000416666666667,0.0472702792853,0.0665645350923,0.0472702792853,0.000419745694757,0.000436027620943,0.914589318005,0.0432328924935,3.07902808997e-06,1.93609542759e-05
547,0.000416666666667,0.00966402691175,0.133444015481,0.00966402691175,0.000469496647806,0.000377924698404,0.938801929342,0.00907260710997,5.28299811394e-05,-3.8741968263e-05
548,0.000416666666667,0.0245332711728,0.0837198317275,0.0245332711728,0.000431980883824,0.000400538942777,0.935648330433,0.0229545142128,1.53142171577e-05,-1.61277238896e-05
549,0.000416666666667,0.0256330477718,0.127252060315,0.0256330477718,0.00046465288974,0.000401778838748,0.924306643002,0.0236927963358,4.79862230736e-05,-1.48878279188e-05
550,0.000416666666667,0.0110443586869,0.0200170575327,0.0110443586869,0.000388265613886,0.000379699876427,0.922821566453,0.010191972384,-2.84010527808e-05,-3.69667902392e-05
551,0.000416666666667,0.0174223304209,0.00888276915891,0.0174223304209,0.000381092290189,0.000389305871205,0.927535559921,0.016159831002,-3.55743764777e-05,-2.73607954616e-05
552,0.000416666666667,0.0228139481736,0.0112728966536,0.0228139481736,0.00038262088683,0.000397190520268,0.918265249155,0.0209492558038,-3.40457798369e-05,-1.94761463984e-05
553,0.000416666666667,0.0207982825328,0.0732408222076,0.0207982825328,0.000424465496043,0.000394521476739,0.92982241855,0.0193387093663,7.79882937615e-06,-2.2145189928e-05
554,0.000416666666667,0.0125361405627,0.0521985967342,0.0125361405627,0.000409766898385,0.000381733333686,0.914778081453,0.0114677866128,-6.89976828206e-06,-3.49333329808e-05
555,0.000416666666667,0.00915028384732,0.0919249603889,0.00915028384732,0.000437958245788,0.000376913709359,0.921584576991,0.00843276046879,2.12915791209e-05,-3.97529573072e-05
556,0.000416666666667,0.00569691234029,0.0525807209346,0.00569691234029,0.00041002923114,0.000371967218796,0.926329664874,0.005277218899,-6.63743552673e-06,-4.46994478705e-05
557,0.000416666666667,0.00672326007876,0.0315048819498,0.00672326007876,0.000395808256001,0.000373521493461,0.933065867589,0.00627324449841,-2.08584106654e-05,-4.31451732055e-05
558,0.000416666666667,0.00463169956297,0.0399141157014,0.00463169956297,0.000401422293475,0.000370520173998,0.938351266805,0.00434616115237,-1.52443731915e-05,-4.6146492669e-05
559,0.000416666666667,0.00997950337525,0.0410676075079,0.00997950337525,0.00040219855436,0.000378390564423,0.938611236245,0.00936687400016,-1.44681123069e-05,-3.82761022433e-05
560,0.000416666666667,0.0125731272818,0.0828051483828,0.0125731272818,0.000431319619931,0.000381973189848,0.924020454915,0.0116178267906,1.46529532646e-05,-3.46934768184e-05
561,0.000416666666667,0.00248622385091,0.0308255053586,0.00248622385091,0.0003953581441,0.000367370009725,0.92777018944,0.00230664437315,-2.13085225663e-05,-4.92966569416e-05
562,0.000416666666667,0.00507314398169,0.0628661238209,0.00507314398169,0.000417153729276,0.000371056118472,0.924756309095,0.00469142190402,4.87062608944e-07,-4.56105481942e-05
563,0.000416666666667,0.0242479219178,0.0442905171372,0.0242479219178,0.00040437542896,0.000400257459272,0.939733714218,0.0227865897259,-1.2291237707e-05,-1.64092073945e-05
564,0.000416666666667,0.0125160146033,0.125861884913,0.0125160146033,0.000463572289953,0.000382225705436,0.940849349867,0.0117756842025,4.69056232864e-05,-3.44409612305e-05
565,0.000416666666667,0.0214728982202,0.0218500598981,0.0214728982202,0.000389459411997,0.000395661571538,0.932710192918,0.0200279910415,-2.72072546696e-05,-2.10050951288e-05
566,0.000416666666667,0.0264162987555,0.0378576018996,0.0264162987555,0.00040004204419,0.000403760910455,0.941399088447,0.0248682795686,-1.66246224763e-05,-1.29057562117e-05
567,0.000416666666667,0.00413310927233,0.0484232839732,0.00413310927233,0.000407184105218,0.000369795221564,0.938359924055,0.0038783441029,-9.48256144913e-06,-4.6871445103e-05
568,0.000416666666667,0.00396233854765,0.0696395582326,0.00396233854765,0.000421913027468,0.000369459154727,0.923991348617,0.00366116653832,5.24636080158e-06,-4.72075119393e-05
569,0.000416666666667,0.0238229574417,0.120322575366,0.0238229574417,0.000459291418207,0.000399604134449,0.940117552834,0.0223963804514,4.26247515402e-05,-1.70625322178e-05
570,0.000416666666667,0.0125361405627,0.0521985967342,0.0125361405627,0.000409766898385,0.000381734478245,0.914835211782,0.0114685028066,-6.89976828206e-06,-3.49321884219e-05
571,0.000416666666667,0.0186376314332,0.0293753212899,0.0186376314332,0.000394399055698,0.000391235511744,0.930422456595,0.0173408708232,-2.22676109683e-05,-2.54311549231e-05
572,0.000416666666667,0.0173320866261,0.0236179506873,0.0173320866261,0.000390614281405,0.000389341273475,0.933618209958,0.0161815516907,-2.60523852616e-05,-2.73253931916e-05
573,0.000416666666667,0.000131290435015,0.0497279960004,0.000131290435015,0.000408074847768,0.000364024315723,0.923869366348,0.000121295211005,-8.59181889862e-06,-5.26423509433e-05
574,0.000416666666667,0.00776087414889,0.00268491039186,0.00776087414889,0.000377156863386,0.000375067896112,0.935477195138,0.00726012078063,-3.95098032808e-05,-4.15987705542e-05
575,0.000416666666667,0.0348208356007,0.0551374351016,0.0348208356007,0.000411788771747,0.000416554349352,0.92816431111,0.0323194568876,-4.87789491922e-06,-1.12317314726e-07
576,0.000416666666667,0.00183618006332,0.0235908494459,0.00183618006332,0.000390596551779,0.000366441645658,0.927062988142,0.00170225457627,-2.60701148874e-05,-5.02250210088e-05
577,0.000416666666667,0.0081209585374,0.0481061264412,0.0081209585374,0.000406967871891,0.000375620256872,0.937283189991,0.00761163792372,-9.69879477606e-06,-4.10464097945e-05
578,0.000416666666667,0.000928185864372,0.0700661632326,0.000928185864372,0.000422214589153,0.000365170419773,0.939643705477,0.00087216400497,5.5479224862e-06,-5.14962468938e-05
579,0.000416666666667,0.0243684582065,0.0317270066721,0.0243684582065,0.000395955532909,0.000400478808557,0.940504716739,0.0229186498829,-2.07111337576e-05,-1.61878581101e-05
580,0.000416666666667,0.0140620228723,0.0323115542458,0.0140620228723,0.000396343371493,0.000384496409083,0.938024561937,0.0131905228448,-2.03232951741e-05,-3.21702575837e-05
581,0.000416666666667,0.00497134950918,0.0543819975471,0.00497134950918,0.000411268092243,0.000370889091855,0.922058529419,0.00458387521766,-5.39857442392e-06,-4.57775748119e-05
582,0.000416666666667,0.000999360355639,0.0316336132744,0.000999360355639,0.000395893602956,0.000365306886523,0.962028349131,0.000961412993123,-2.07730637106e-05,-5.13597801438e-05
583,0.000416666666667,0.000579157095536,0.0679143956805,0.000579157095536,0.000420695726924,0.000364658878065,0.927761463066,0.000537319634299,4.02906025701e-06,-5.20077886015e-05
584,0.000416666666667,0,0,0,0.000375464678399,0.000363839512047,0.99012060089,0,-4.1201988268e-05,-5.28271546197e-05
585,0.000416666666667,0.00118022118271,0.0342975689936,0.00118022118271,0.00039766390273,0.000365521104658,0.933252197144,0.00110144401188,-1.90027639366e-05,-5.11455620091e-05
586,0.000416666666667,0.012999308306,0.0839381687602,0.012999308306,0.000432138878869,0.000382636398165,0.925603229939,0.012032201755,1.54722122023e-05,-3.40302685016e-05
587,0.000416666666667,0.000422910823107,0.184781247275,0.000422910823107,0.000511650907118,0.000364445282957,0.939597055785,0.000397365764251,9.49842404512e-05,-5.22213837092e-05
588,0.000416666666667,0.0110443586869,0.0200170575327,0.0110443586869,0.000388265613886,0.000379625133776,0.918563783969,0.010144947907,-2.84010527808e-05,-3.70415328909e-05
589,0.000416666666667,0.0130006959483,0.0443737699431,0.0130006959483,0.000404431816875,0.000382835585822,0.93506645606,0.0121565146867,-1.22348497914e-05,-3.38310808443e-05
590,0.000416666666667,0.00376711982781,0.0034458250879,0.00376711982781,0.000377637821078,0.00036924018004,0.93428179998,0.00351955149346,-3.90288455883e-05,-4.74264866262e-05
591,0.000416666666667,0.00285408033152,0.0751862355777,0.00285408033152,0.000425850765075,0.000367866619749,0.921250884772,0.00262932403062,9.18409840819e-06,-4.88000469179e-05
592,0.000416666666667,0.0347669794777,0.120030038945,0.0347669794777,0.000459066443335,0.000416506868123,0.928818913557,0.0322922281062,4.23997766686e-05,-1.59798543243e-07
593,0.000416666666667,0.0181175375268,0.0757667894527,0.0181175375268,0.000426265034843,0.000390654318743,0.937531645922,0.0169857647776,9.59836817609e-06,-2.60123479236e-05
594,0.000416666666667,0.00898546675808,0.0732672003048,0.00898546675808,0.000424484248906,0.000376758719546,0.927555264492,0.00833451699537,7.81758223893e-06,-3.99079471205e-05
